2.498432636260986328e+00,8.495856523513793945e-01
2.515408992767333984e+00,8.515957593917846680e-01
2.521185636520385742e+00,8.510612845420837402e-01
2.538378000259399414e+00,8.494702577590942383e-01
2.544064044952392578e+00,8.489441275596618652e-01
2.549727678298950195e+00,8.484199643135070801e-01
2.560988664627075195e+00,8.473779559135437012e-01
2.566585779190063477e+00,8.468599319458007812e-01
2.572162151336669922e+00,8.463439941406250000e-01
2.578455209732055664e+00,8.405353426933288574e-01
2.584234714508056641e+00,8.382712602615356445e-01
2.584974527359008789e+00,8.329827785491943359e-01
2.595976829528808594e+00,8.320117592811584473e-01
2.601938962936401367e+00,8.280215263366699219e-01
2.602186441421508789e+00,8.262674212455749512e-01
2.602927207946777344e+00,8.210030198097229004e-01
2.603421688079833984e+00,8.174917101860046387e-01
2.610106229782104492e+00,8.082699775695800781e-01
2.610848903656005859e+00,8.030056357383728027e-01
2.612334966659545898e+00,7.924677133560180664e-01
2.612583160400390625e+00,7.907103896141052246e-01
2.614319324493408203e+00,7.783985733985900879e-01
2.614567756652832031e+00,7.766384482383728027e-01
2.615809917449951172e+00,7.678328156471252441e-01
2.616555690765380859e+00,7.625453472137451172e-01
2.617301464080810547e+00,7.572547793388366699e-01
2.618297576904296875e+00,7.501962184906005859e-01
2.619044303894042969e+00,7.448985576629638672e-01
2.620539903640747070e+00,7.342945933341979980e-01
2.620789527893066406e+00,7.325260043144226074e-01
2.622037172317504883e+00,7.236782908439636230e-01
2.613113403320312500e+00,7.100023031234741211e-01
2.613613367080688477e+00,7.064417004585266113e-01
2.609120607376098633e+00,6.995463967323303223e-01
2.605358362197875977e+00,6.872464418411254883e-01
2.606109619140625000e+00,6.818709969520568848e-01
2.591690301895141602e+00,6.662237644195556641e-01
2.592192411422729492e+00,6.626111268997192383e-01
2.582470417022705078e+00,6.520431637763977051e-01
2.578079938888549805e+00,6.430813074111938477e-01
2.567973852157592773e+00,6.341800689697265625e-01
2.563012361526489258e+00,6.287819743156433105e-01
2.558784246444702148e+00,6.178385019302368164e-01
2.553525924682617188e+00,6.142218708992004395e-01
2.548747539520263672e+00,6.068893074989318848e-01
2.543442487716674805e+00,6.032318472862243652e-01
2.538870811462402344e+00,5.939785838127136230e-01
2.528395414352416992e+00,5.846854448318481445e-01
2.512122869491577148e+00,5.734117031097412109e-01
2.501152038574218750e+00,5.658112168312072754e-01
2.490840911865234375e+00,5.524339079856872559e-01
2.485268354415893555e+00,5.485590696334838867e-01
2.440014600753784180e+00,5.149698257446289062e-01
2.428626775741577148e+00,5.049086809158325195e-01
2.393300771713256836e+00,4.781209826469421387e-01
2.369269847869873047e+00,4.591655135154724121e-01
2.338510751724243164e+00,4.354611635208129883e-01
2.306745052337646484e+00,4.132380485534667969e-01
2.293821096420288086e+00,4.041966199874877930e-01
2.233311414718627930e+00,3.687654733657836914e-01
2.212790966033935547e+00,3.544617891311645508e-01
2.156025171279907227e+00,3.196196556091308594e-01
2.133828163146972656e+00,3.089449405670166016e-01
2.111541032791137695e+00,2.958828210830688477e-01
2.096655845642089844e+00,2.855700254440307617e-01
2.089154243469238281e+00,2.803729772567749023e-01
2.058013916015625000e+00,2.661200761795043945e-01
2.042324542999267578e+00,2.577420473098754883e-01
2.026226758956909180e+00,2.515712976455688477e-01
2.018115758895874023e+00,2.484620809555053711e-01
1.952175617218017578e+00,2.182946205139160156e-01
1.935369968414306641e+00,2.093672752380371094e-01
1.866764545440673828e+00,1.678212881088256836e-01
1.803411722183227539e+00,1.379692554473876953e-01
1.698216438293457031e+00,9.411859512329101562e-02
1.658227682113647461e+00,7.842576503753662109e-02
1.617310285568237305e+00,6.236875057220458984e-02
1.575431346893310547e+00,4.593431949615478516e-02
1.532556533813476562e+00,2.910876274108886719e-02
1.510734081268310547e+00,2.054512500762939453e-02
1.408603906631469727e+00,-1.092910766601562500e-02
1.373113870620727539e+00,-1.899075508117675781e-02
1.300373792648315430e+00,-3.842580318450927734e-02
1.287891864776611328e+00,-4.029619693756103516e-02
1.237575769424438477e+00,-5.372154712677001953e-02
1.224706172943115234e+00,-5.566823482513427734e-02
1.211757898330688477e+00,-5.762696266174316406e-02
1.198729753494262695e+00,-5.959761142730712891e-02
1.185620546340942383e+00,-6.158053874969482422e-02
1.171893119812011719e+00,-5.469310283660888672e-02
1.158625125885009766e+00,-5.667221546173095703e-02
1.145098686218261719e+00,-5.568552017211914062e-02
1.118149518966674805e+00,-5.968630313873291016e-02
1.077251672744750977e+00,-6.880998611450195312e-02
1.049269676208496094e+00,-6.991207599639892578e-02
1.035228967666625977e+00,-7.199656963348388672e-02
1.020614147186279297e+00,-6.489908695220947266e-02
1.020452976226806641e+00,-6.183600425720214844e-02
9.773762226104736328e-01,-6.499493122100830078e-02
9.772212505340576172e-01,-6.190264225006103516e-02
9.478430747985839844e-01,-5.987429618835449219e-02
9.476907253265380859e-01,-5.676436424255371094e-02
9.473867416381835938e-01,-5.054748058319091797e-02
9.325671195983886719e-01,-4.949533939361572266e-02
8.878388404846191406e-01,-5.259239673614501953e-02
8.727817535400390625e-01,-5.469119548797607422e-02
8.726396560668945312e-01,-5.153322219848632812e-02
8.724970817565917969e-01,-4.837632179260253906e-02
8.572044372558593750e-01,-4.730057716369628906e-02
8.570642471313476562e-01,-4.413473606109619141e-02
8.414011001586914062e-01,-3.669440746307373047e-02
8.411254882812500000e-01,-3.035044670104980469e-02
8.102073669433593750e-01,-3.125631809234619141e-02
7.943987846374511719e-01,-2.691173553466796875e-02
7.941365242004394531e-01,-2.051258087158203125e-02
7.779779434204101562e-01,-9.710550308227539062e-03
7.778496742248535156e-01,-6.505608558654785156e-03
7.619857788085937500e-01,-5.276799201965332031e-03
7.618594169616699219e-01,-2.062678337097167969e-03
7.617325782775878906e-01,1.150250434875488281e-03
7.457718849182128906e-01,2.407193183898925781e-03
7.298297882080078125e-01,4.395246505737304688e-04
7.137789726257324219e-01,-1.541495323181152344e-03
6.977357864379882812e-01,-6.793498992919921875e-03
6.489086151123046875e-01,-2.277767658233642578e-02
6.325039863586425781e-01,-3.149247169494628906e-02
6.159734725952148438e-01,-4.027438163757324219e-02
5.993156433105468750e-01,-4.912376403808593750e-02
5.994191169738769531e-01,-5.246257781982421875e-02
5.827312469482421875e-01,-6.474924087524414062e-02
5.659084320068359375e-01,-7.713520526885986328e-02
5.488524436950683594e-01,-8.623600006103515625e-02
5.489482879638671875e-01,-8.962213993072509766e-02
5.490441322326660156e-01,-9.300959110260009766e-02
5.318498611450195312e-01,-1.022108793258666992e-01
5.319433212280273438e-01,-1.056143045425415039e-01
5.320372581481933594e-01,-1.090188026428222656e-01
5.321297645568847656e-01,-1.124247312545776367e-01
5.322227478027343750e-01,-1.158314943313598633e-01
5.324101448059082031e-01,-1.226489543914794922e-01
5.325970649719238281e-01,-1.294711828231811523e-01
5.503892898559570312e-01,-1.405563354492187500e-01
5.850615501403808594e-01,-1.422250270843505859e-01
6.026406288146972656e-01,-1.565434932708740234e-01
6.027450561523437500e-01,-1.599196195602416992e-01
6.532502174377441406e-01,-1.521738767623901367e-01
6.701965332031250000e-01,-1.596167087554931641e-01
7.031898498535156250e-01,-1.578140258789062500e-01
7.359910011291503906e-01,-1.626098155975341797e-01
7.521719932556152344e-01,-1.633459329605102539e-01
7.685070037841796875e-01,-1.706146001815795898e-01
7.844839096069335938e-01,-1.713201999664306641e-01
7.850098609924316406e-01,-1.843658685684204102e-01
7.851405143737792969e-01,-1.876299381256103516e-01
8.168106079101562500e-01,-1.889244318008422852e-01
8.169465065002441406e-01,-1.921688318252563477e-01
8.170819282531738281e-01,-1.954145431518554688e-01
8.173542022705078125e-01,-2.019089460372924805e-01
8.174905776977539062e-01,-2.051576375961303711e-01
8.176259994506835938e-01,-2.084076404571533203e-01
8.181715011596679688e-01,-2.214177846908569336e-01
8.027682304382324219e-01,-2.306767702102661133e-01
7.872495651245117188e-01,-2.400051355361938477e-01
7.401146888732910156e-01,-2.717390060424804688e-01
6.425075531005859375e-01,-3.374536037445068359e-01
5.918502807617187500e-01,-3.680263757705688477e-01
5.046319961547851562e-01,-4.170724153518676758e-01
4.138097763061523438e-01,-4.644837379455566406e-01
3.576292991638183594e-01,-4.982544183731079102e-01
3.000383377075195312e-01,-5.328727960586547852e-01
2.409391403198242188e-01,-5.645959377288818359e-01
1.803069114685058594e-01,-5.932958126068115234e-01
1.181659698486328125e-01,-6.266019344329833984e-01
5.438852310180664062e-02,-6.528983116149902344e-01
1.097440719604492188e-02,-6.787496805191040039e-01
-7.814359664916992188e-02,-7.156313657760620117e-01
-1.471152305603027344e-01,-7.564795017242431641e-01
-2.178692817687988281e-01,-7.859244346618652344e-01
-3.905901908874511719e-01,-8.620959520339965820e-01
-4.943127632141113281e-01,-9.053412675857543945e-01
-7.424268722534179688e-01,-1.008787751197814941e+00
-9.511575698852539062e-01,-1.100539684295654297e+00
-1.310305595397949219e+00,-1.250556468963623047e+00
-1.524523258209228516e+00,-1.340035200119018555e+00
-1.873739242553710938e+00,-1.485903263092041016e+00
-2.083934783935546875e+00,-1.573702096939086914e+00
-2.216173648834228516e+00,-1.628938436508178711e+00
-2.398066997528076172e+00,-1.687399029731750488e+00
-2.539750576019287109e+00,-1.728430509567260742e+00
-2.788486003875732422e+00,-1.806684613227844238e+00
-2.890256404876708984e+00,-1.823643088340759277e+00
-3.105228424072265625e+00,-1.885736346244812012e+00
-3.268587589263916016e+00,-1.900061011314392090e+00
-3.322919368743896484e+00,-1.895742177963256836e+00
-3.495436668395996094e+00,-1.917639136314392090e+00
-3.552422523498535156e+00,-1.913314938545227051e+00
-3.672108650207519531e+00,-1.926018357276916504e+00
-3.669629573822021484e+00,-1.911677479743957520e+00
-3.663445472717285156e+00,-1.875909328460693359e+00
-3.654823303222656250e+00,-1.826035857200622559e+00
-3.776781558990478516e+00,-1.837723970413208008e+00
-3.765242576599121094e+00,-1.773095369338989258e+00
-3.761410713195800781e+00,-1.751639962196350098e+00
-3.749966144561767578e+00,-1.687535643577575684e+00
-3.747432708740234375e+00,-1.673343300819396973e+00
-3.737329959869384766e+00,-1.616764187812805176e+00
-3.599158287048339844e+00,-1.504048824310302734e+00
-3.597966670989990234e+00,-1.497158169746398926e+00
-3.466844558715820312e+00,-1.401934266090393066e+00
-3.465715885162353516e+00,-1.395191907882690430e+00
-3.226300239562988281e+00,-1.279010057449340820e+00
-3.110722541809082031e+00,-1.216997981071472168e+00
-3.055128097534179688e+00,-1.193003654479980469e+00
-2.892856121063232422e+00,-1.122966647148132324e+00
-2.839363098144531250e+00,-1.094104647636413574e+00
-2.586528301239013672e+00,-9.851689338684082031e-01
-2.303984165191650391e+00,-8.634321689605712891e-01
-2.214454174041748047e+00,-8.248571157455444336e-01
-2.042966842651367188e+00,-7.613402605056762695e-01
-1.879873752593994141e+00,-7.060346603393554688e-01
-1.799905776977539062e+00,-6.662720441818237305e-01
-1.723152637481689453e+00,-6.428846120834350586e-01
-1.684972286224365234e+00,-6.262643337249755859e-01
-1.610725402832031250e+00,-6.036949157714843750e-01
-1.502318859100341797e+00,-5.707416534423828125e-01
-1.466948032379150391e+00,-5.599895715713500977e-01
-1.329131126403808594e+00,-5.180960893630981445e-01
-1.295566082000732422e+00,-5.078930854797363281e-01
-1.101997375488281250e+00,-4.627472162246704102e-01
-1.009525775909423828e+00,-4.434405565261840820e-01
-8.614864349365234375e-01,-4.199033975601196289e-01
-7.478623390197753906e-01,-4.018381834030151367e-01
-6.651539802551269531e-01,-3.843930959701538086e-01
-5.849108695983886719e-01,-3.759304285049438477e-01
-5.585846900939941406e-01,-3.717447519302368164e-01
-5.588250160217285156e-01,-3.802287578582763672e-01
-5.327153205871582031e-01,-3.760409355163574219e-01
-5.068316459655761719e-01,-3.718889951705932617e-01
-4.811706542968750000e-01,-3.677730560302734375e-01
-4.557313919067382812e-01,-3.636926412582397461e-01
-4.053335189819335938e-01,-3.473793268203735352e-01
-3.804697990417480469e-01,-3.393312692642211914e-01
-3.314027786254882812e-01,-3.234488964080810547e-01
-2.831926345825195312e-01,-3.078438043594360352e-01
-2.594037055969238281e-01,-3.001434803009033203e-01
-2.124400138854980469e-01,-2.849420309066772461e-01
-1.892604827880859375e-01,-2.774391174316406250e-01
-1.434960365295410156e-01,-2.626254558563232422e-01
-1.209039688110351562e-01,-2.553129196166992188e-01
-9.850311279296875000e-02,-2.480621337890625000e-01
-5.426597595214843750e-02,-2.337429523468017578e-01
1.071882247924804688e-02,-2.127082347869873047e-01
7.406663894653320312e-02,-1.809679269790649414e-01
9.482288360595703125e-02,-1.705679893493652344e-01
1.358346939086914062e-01,-1.537175178527832031e-01
1.761760711669921875e-01,-1.371431350708007812e-01
2.158207893371582031e-01,-1.172178983688354492e-01
2.353978157043457031e-01,-1.073787212371826172e-01
2.548127174377441406e-01,-9.762096405029296875e-02
2.741193771362304688e-01,-9.151327610015869141e-02
2.932214736938476562e-01,-8.189809322357177734e-02
3.121676445007324219e-01,-7.236123085021972656e-02
3.308401107788085938e-01,-5.586028099060058594e-02
3.493490219116210938e-01,-3.950440883636474609e-02
3.492856025695800781e-01,-3.600418567657470703e-02
3.490962982177734375e-01,-2.551066875457763672e-02
3.490328788757324219e-01,-2.201533317565917969e-02
3.489699363708496094e-01,-1.852130889892578125e-02
3.487172126770019531e-01,-4.557847976684570312e-03
3.486547470092773438e-01,-1.070022583007812500e-03
3.485918045043945312e-01,2.416491508483886719e-03
3.484659194946289062e-01,9.385585784912109375e-03
3.482775688171386719e-01,1.983010768890380859e-02
3.482146263122558594e-01,2.330887317657470703e-02
3.480896949768066406e-01,3.026318550109863281e-02
3.105807304382324219e-01,2.620041370391845703e-02
2.915649414062500000e-01,2.766144275665283203e-02
2.915115356445312500e-01,3.117501735687255859e-02
2.531766891479492188e-01,2.707540988922119141e-02
2.337493896484375000e-01,2.855515480041503906e-02
1.945528984069824219e-01,2.439022064208984375e-02
1.945166587829589844e-01,2.796924114227294922e-02
1.547026634216308594e-01,2.737474441528320312e-02
1.345357894897460938e-01,3.250014781951904297e-02
1.142725944519042969e-01,3.040206432342529297e-02
9.387254714965820312e-02,2.464294433593750000e-02
9.385490417480468750e-02,2.828860282897949219e-02
7.327985763549804688e-02,2.615857124328613281e-02
5.254411697387695312e-02,2.401185035705566406e-02
3.164958953857421875e-02,2.184867858886718750e-02
-1.063394546508789062e-02,1.375257968902587891e-02
-3.202867507934570312e-02,1.152300834655761719e-02
-9.723091125488281250e-02,4.728198051452636719e-03
-1.193351745605468750e-01,-1.369714736938476562e-03
-1.866993904113769531e-01,-1.227748394012451172e-02
-2.557444572448730469e-01,-2.345776557922363281e-02
-2.791247367858886719e-01,-2.594196796417236328e-02
-3.026981353759765625e-01,-2.844691276550292969e-02
-3.747544288635253906e-01,-4.405212402343750000e-02
-4.237194061279296875e-01,-4.932224750518798828e-02
-4.486064910888671875e-01,-5.602788925170898438e-02
-4.989438056945800781e-01,-6.554317474365234375e-02
-6.287965774536132812e-01,-9.216225147247314453e-02
-7.092690467834472656e-01,-1.010990142822265625e-01
-7.367315292358398438e-01,-1.083810329437255859e-01
-8.204936981201171875e-01,-1.263251304626464844e-01
-9.357423782348632812e-01,-1.481107473373413086e-01
-1.086425781250000000e+00,-1.832951307296752930e-01
-1.211751937866210938e+00,-2.025611400604248047e-01
-1.376005172729492188e+00,-2.360020875930786133e-01
-1.443279266357421875e+00,-2.393351793289184570e-01
-1.477590560913085938e+00,-2.434283494949340820e-01
-1.512244224548339844e+00,-2.475622892379760742e-01
-1.582604408264160156e+00,-2.559561729431152344e-01
-1.654821395874023438e+00,-2.694559097290039062e-01
-1.691287517547607422e+00,-2.738314867019653320e-01
-1.765807151794433594e+00,-2.877358198165893555e-01
-1.841454505920410156e+00,-2.968642711639404297e-01
-1.878411769866943359e+00,-2.862083911895751953e-01
-1.917204380035400391e+00,-2.908095121383666992e-01
-1.916203498840332031e+00,-2.805713415145874023e-01
-2.035009860992431641e+00,-2.944991588592529297e-01
-2.034470081329345703e+00,-2.892978191375732422e-01
-2.072705268859863281e+00,-2.731159925460815430e-01
-2.071601390838623047e+00,-2.626849412918090820e-01
-2.070499420166015625e+00,-2.522652149200439453e-01
-2.068846702575683594e+00,-2.366558313369750977e-01
-2.067197799682617188e+00,-2.210714817047119141e-01
-2.066099643707275391e+00,-2.106957435607910156e-01
-2.064455032348632812e+00,-1.951528787612915039e-01
-2.061720371246337891e+00,-1.693028211593627930e-01
-2.020534992218017578e+00,-1.550228595733642578e-01
-1.938085556030273438e+00,-1.117850542068481445e-01
-1.898358345031738281e+00,-9.809494018554687500e-02
-1.897868156433105469e+00,-9.307491779327392578e-02
-1.818868160247802734e+00,-5.632233619689941406e-02
-1.780522346496582031e+00,-4.318952560424804688e-02
-1.740849018096923828e+00,-1.067495346069335938e-02
-1.702552318572998047e+00,1.173150539398193359e-02
-1.665135383605957031e+00,2.905774116516113281e-02
-1.591983795166015625e+00,5.836570262908935547e-02
-1.555830955505371094e+00,7.513296604156494141e-02
-1.555449485778808594e+00,7.984900474548339844e-02
-1.519348621368408203e+00,1.010776758193969727e-01
-1.449459552764892578e+00,1.289288997650146484e-01
-1.415256977081298828e+00,1.403282880783081055e-01
-1.346981048583984375e+00,1.763823032379150391e-01
-1.280827045440673828e+00,2.026741504669189453e-01
-1.248423576354980469e+00,2.133828401565551758e-01
-1.216355800628662109e+00,2.239806652069091797e-01
-1.184344768524169922e+00,2.388730049133300781e-01
-1.091335773468017578e+00,2.652977705001831055e-01
-1.060629844665527344e+00,2.796717882156372070e-01
-1.000625133514404297e+00,2.994601726531982422e-01
-9.712867736816406250e-01,3.049722909927368164e-01
-9.420156478881835938e-01,3.146455287933349609e-01
-9.132342338562011719e-01,3.200330734252929688e-01
-8.284931182861328125e-01,3.358960151672363281e-01
-8.007659912109375000e-01,3.410861492156982422e-01
-7.732954025268554688e-01,3.462284803390502930e-01
-6.922273635864257812e-01,3.654061555862426758e-01
-6.657462120056152344e-01,3.703451156616210938e-01
-6.132378578186035156e-01,3.880312442779541016e-01
-5.619349479675292969e-01,3.975297212600708008e-01
-5.115337371826171875e-01,4.068613052368164062e-01
-4.621038436889648438e-01,4.121705293655395508e-01
-3.893961906433105469e-01,4.256815910339355469e-01
-3.655743598937988281e-01,4.301083087921142578e-01
-2.723464965820312500e-01,4.437180161476135254e-01
-2.268624305725097656e-01,4.522012472152709961e-01
-1.600732803344726562e-01,4.610180854797363281e-01
-9.490728378295898438e-02,4.660217761993408203e-01
-5.230093002319335938e-02,4.740554094314575195e-01
7.150220870971679688e-02,4.939132332801818848e-01
1.115021705627441406e-01,4.980227351188659668e-01
1.896262168884277344e-01,5.128601789474487305e-01
2.278332710266113281e-01,5.167346000671386719e-01
